"cruise"	"ship"	"ship_code"	"sample_number"	"time_UTC"	"lat_degN"	"lon_degE"	"start_temp_degC"	"start_salinity_psu"	"start_wind_speed_knots"	"start_wind_direction_deg"	"start_pump_speed_M3PerMin"	"stop_time_UTC"	"stop_lat_degN"	"stop_lon_degE"	"stop_temp_degC"	"stop_salinity_psu"	"stop_wind_speed_knots"	"stop_wind_direction_deg"	"stop_pump_speed_M3PerMin"	"sardine_eggs_count"	"anchovy_eggs_count"	"jack_mackerel_eggs_count"	"hake_eggs_count"	"squid_eggs_count"	"other_fish_eggs_count"	"resorted"	"Year"	"date"
199803	"DAVID STARR JORDAN"	"JD"	2051	1998-03-08 13:00:30	33.8968	-120.4904	14.16	32.689	21.15	324.404	0.64	1998-03-08 13:30:14	33.926	-120.5745	14.011	32.68	18.85	321.9216	0.64	0	5	NA	0	0	2	"t"	"1998"	"1998-03-08"
199803	"DAVID STARR JORDAN"	"JD"	2052	1998-03-08 13:30:14	33.926	-120.5745	14.011	32.68	18.85	321.9216	0.64	1998-03-08 14:00:13	33.9562	-120.6593	13.988	32.752	19.28	327.5598	0.64	0	8	NA	0	0	0	"t"	"1998"	"1998-03-08"
199803	"DAVID STARR JORDAN"	"JD"	2053	1998-03-08 14:00:13	33.9562	-120.6593	13.988	32.752	19.28	327.5598	0.64	1998-03-08 14:30:13	33.9876	-120.7401	13.964	32.733	17.15	322.3235	0.64	0	2	NA	0	0	0	"t"	"1998"	"1998-03-08"
199803	"DAVID STARR JORDAN"	"JD"	2054	1998-03-08 14:30:13	33.9876	-120.7401	13.964	32.733	17.15	322.3235	0.64	1998-03-08 15:00:14	34.0182	-120.8221	14.283	32.703	17.03	314.1053	0.64	0	6	NA	0	0	1	"t"	"1998"	"1998-03-08"
199803	"DAVID STARR JORDAN"	"JD"	2055	1998-03-08 15:00:14	34.0182	-120.8221	14.283	32.703	17.03	314.1053	0.64	1998-03-08 15:30:14	34.0473	-120.9046	14.178	32.71	14.59	319.9266	0.64	0	0	NA	0	0	3	"t"	"1998"	"1998-03-08"
199803	"DAVID STARR JORDAN"	"JD"	2056	1998-03-08 15:30:14	34.0473	-120.9046	14.178	32.71	14.59	319.9266	0.64	1998-03-08 16:00:37	34.0798	-120.9894	14.243	32.57	15.13	317.3551	0.64	0	1	NA	0	0	3	"t"	"1998"	"1998-03-08"
199803	"DAVID STARR JORDAN"	"JD"	2057	1998-03-08 16:00:37	34.0798	-120.9894	14.243	32.57	15.13	317.3551	0.64	1998-03-08 16:30:14	34.1141	-121.0747	14.322	32.587	13.42	316.5368	0.64	0	0	NA	0	0	4	"t"	"1998"	"1998-03-08"
199803	"DAVID STARR JORDAN"	"JD"	2058	1998-03-08 16:30:14	34.1141	-121.0747	14.322	32.587	13.42	316.5368	0.64	1998-03-08 17:00:28	34.1489	-121.1633	14.409	32.586	12.13	320.4641	0.64	7	0	NA	0	0	40	"t"	"1998"	"1998-03-08"
199803	"DAVID STARR JORDAN"	"JD"	2059	1998-03-08 17:00:28	34.1489	-121.1633	14.409	32.586	12.13	320.4641	0.64	1998-03-08 17:30:14	34.18	-121.2548	14.503	32.591	11.64	320.0877	0.64	6	0	NA	0	0	53	"t"	"1998"	"1998-03-08"
199803	"DAVID STARR JORDAN"	"JD"	2060	1998-03-08 17:30:14	34.18	-121.2548	14.503	32.591	11.64	320.0877	0.64	1998-03-08 18:00:15	34.2139	-121.3483	14.588	32.596	8.94	318.3776	0.64	0	0	NA	0	0	39	"t"	"1998"	"1998-03-08"
199803	"DAVID STARR JORDAN"	"JD"	2061	1998-03-08 18:00:15	34.2139	-121.3483	14.588	32.596	8.94	318.3776	0.64	1998-03-08 18:30:15	34.2495	-121.44	14.671	32.617	10.2	332.5747	0.64	4	0	NA	0	2	60	"t"	"1998"	"1998-03-08"
199803	"DAVID STARR JORDAN"	"JD"	2062	1998-03-08 18:38:59	34.2603	-121.4666	14.694	32.6	8.39	327.3619	0.64	1998-03-08 19:00:03	34.2864	-121.5307	14.653	32.509	10.43	344.8096	0.64	2	0	NA	0	2	22	"t"	"1998"	"1998-03-08"
199803	"DAVID STARR JORDAN"	"JD"	2063	1998-03-08 19:00:03	34.2864	-121.5307	14.653	32.509	10.43	344.8096	0.64	1998-03-08 19:30:04	34.3207	-121.6252	14.746	32.511	7.78	311.6787	0.64	2	0	NA	0	0	23	"t"	"1998"	"1998-03-08"
199803	"DAVID STARR JORDAN"	"JD"	2064	1998-03-08 19:30:04	34.3207	-121.6252	14.746	32.511	7.78	311.6787	0.64	1998-03-08 20:00:02	34.3806	-121.6777	14.967	32.567	6.17	326.1931	0.64	0	0	NA	0	1	67	"t"	"1998"	"1998-03-08"
199803	"DAVID STARR JORDAN"	"JD"	2065	1998-03-08 20:00:02	34.3806	-121.6777	14.967	32.567	6.17	326.1931	0.64	1998-03-08 20:30:06	34.4636	-121.697	14.756	32.441	7.41	337.4583	0.64	0	0	NA	0	5	50	"t"	"1998"	"1998-03-08"
199803	"DAVID STARR JORDAN"	"JD"	2066	1998-03-08 20:30:06	34.4636	-121.697	14.756	32.441	7.41	337.4583	0.64	1998-03-08 21:02:10	34.552	-121.7145	14.86	32.341	5.73	335.5734	0.64	0	0	NA	0	4	17	"t"	"1998"	"1998-03-08"
199803	"DAVID STARR JORDAN"	"JD"	2067	1998-03-08 21:02:10	34.552	-121.7145	14.86	32.341	5.73	335.5734	0.64	1998-03-08 21:30:02	34.6277	-121.7337	15.187	32.531	5.39	333.2076	0.64	0	0	NA	0	1	47	"t"	"1998"	"1998-03-08"
199803	"DAVID STARR JORDAN"	"JD"	2068	1998-03-08 21:30:02	34.6277	-121.7337	15.187	32.531	5.39	333.2076	0.64	1998-03-08 22:00:03	34.708	-121.7558	15.342	32.509	7.71	327.8738	0.64	0	0	NA	0	2	104	"t"	"1998"	"1998-03-08"
